Timestamp,Channel,Message Text,Message Link
2025-02-25 15:24:18,Tom Capital,"BTC 

3х месячный минимум",https://t.me/c/1408008774/6938
2025-02-25 15:22:11,PROFIT DRIVE,"💙 **#Babylon**** регистрируемся на ****#airdrop**

[**Babylon chain**](https://x.com/babylonlabs_io) - Bitcoin стейкинг протокол на Cosmos, который позволяет держателям BTC повысить безопасность PoS сетей и DApps, одновременно получая вознаграждение за стейкинг BTC.

💰**В проект **[**занесли**](https://cryptorank.io/price/babylon-chain)** $96 млн:** Binance, Polychain, Polygon, OKX, Galaxy, Paradigm и др.


ℹ️Я подробно [**рассказывал**](https://t.me/profit_drive/1737) о выходе проекта в майннет и мы уже [**принимали**](https://t.me/profit_drive/1740) участие в первой фазе стейкинга [**Phase-1 Cap-1**](https://t.me/profit_drive/1740), во второй [**Phase-1 Cap-2**](https://t.me/profit_drive/1825), а также в [**третьей**](https://t.me/profit_drive/1951). Так же я [**рассказывал**](https://t.me/profit_drive/1951) о активности «BABYLOONG»


Сейчас проект [**запустил**](https://x.com/bbn_foundation/status/1894296363388600382) регистрацию на дроп, а также [**рассказал**](https://babylon.foundation/blogs/airdrop-registration-announcement) о критериях для его получения


🐦‍⬛️ **Кто получит дроп:**
🔵Стейкеры Phase 1, которые участвовали до закрытия Cap 3 (включая BTC блок 875087) 
✳️Учитываются как принятые, так и дополнительные ставки 
🔵Пользователи которые зарегистрировались на Babylon Github и получили делегации в Phase-1
🔵Участники кампании Binance Earn
🔵Участники в программе ликвидности Corn и BOB
🔵Участникам кампании для кошельков:
    ⚫️OKX Wallet
    ⚫️Binance Web3 Wallet
    ⚫️Tomo Wallet
    ⚫️OneKey Wallet
    ⚫️Unisat Wallet
🔵Активные участники в социальной жизни проекта 

✳️Также стейкеры, участвовавшие в Phase-1 и владеющие NFT Pioneer Pass (получали NFT [**здесь**](https://t.me/profit_drive/1397)), могут претендовать на дополнительное распределение дропа 


📷 **Снепшот холдеров NFT был сделан:** на блоке Polygon 68305555 (24.02.2025 г. в 10:15 по МСК)


**ℹ️**** Более подробную информацию по распределению можно найти **[**здесь**](https://babylon.foundation/blogs/airdrop-registration-announcement)


✅ **Регистрируемся на дроп:**
1️⃣Идем на [**сайт**](https://airdrop.babylon.foundation/stakers) и подключаем Bitcoin кошелек ([**скрин**](https://ibb.co/LdWHMKzb))
2️⃣Жмем «Accept» и подписываем соглашение ([**скрин**](https://ibb.co/6JsTnyKx))
3️⃣Подключаем EVM кошелек, если есть [**NFT Pioneer Pass**](https://t.me/profit_drive/1397) ([**скрин**](https://ibb.co/N2Nmkszt))
✳️Также вы можете подключить дополнительные Bitcoin кошельки (см. [**скрин**](https://ibb.co/MkxPy1fb))


📆 **Регистрация заканчивается:** 15.03.2025 г. в 11:00 по МСК


Продолжаю следить за новостями проекта и обязательно сообщу о старте раздачи дропа в одном из моих каналов: в 👉[**первом**](https://t.me/Profit_Drive) или 👉[**втором**](https://t.me/ProfitCryptoNews), так что обязательно подпишись на оба, чтобы ничего не пропустить✊

📏📏📏📏📏📏📏

📈** Скидка на биржи:  **📈[**Bybit**](https://bit.ly/BYBIT-RU)** | **📈[**OKX**](https://bit.ly/OKX-RU) **| **📈[**Kucoin**](https://bit.ly/Exchange-KuCoin)** | **📈[**Bitget**](https://bit.ly/BitGET)** | **📈[**Gate**](https://www.gate.io/ru/signup/3294310) **|** 💰[**Binance**](https://bit.ly/Binance-BONUS)
**
**🧑‍💻** **[**Все**](https://t.me/ProfiT_Mafia/82) [**для мульти-аккаунтов**](https://t.me/ProfiT_Mafia/82)

💰 [**Карта Казахстана**](https://t.me/ProfiT_Mafia/770)

🕜[**Отличный VPN**](https://codeaven.com/g/d6ig17yj38d717cf5076cfba9fca8a/)**

**🌐[ ](https://t.me/+xAe925KjONBhYTRi)[**PROFIT DRIVE**](https://t.me/Profit_Drive)",https://t.me/c/1763849936/2087
2025-02-25 15:13:52,игорь изучает крипту,"Сколько ньюфагов в крипте попадется на ловушку медвежки:

Блин, Solana уже 140$, надо докупить, ну ниже уже не будет, блин Solana 120$, давай еще докуплюсь, воу, Solana 90$, у меня осталось 10$ депозита, давай докуплю еще на 5%, эх, Solana по 50$, куплю на остатки.

Тем временем Solana по 10$. 😁

Это самая лудоманская штука в крипте, на прошлой медвежке мною было так было потеряно 70% депозита.

Пока что по портфелю PnL -10.000$. Мне реально страшно от рынка, не знаю когда это закончится. 

😈**igorizuchaetcrypty: **[**Telegram**](https://t.me/igorizuchaetcrypty),** **[**Twitter**](https://twitter.com/igor_mikerin), [**DeBank**.](https://debank.com/profile/0xe2a136efd6769c6d77b0b8a09d34af172fab89e1/stream?t=1691483193505&r=2452)",https://t.me/c/1782893500/2175
2025-02-25 15:09:31,Don | Invest Blog,"**Вероятнее всего, в следующие пару дней начнутся запуски обучений и наборы в приватку..
**
Новостного фона как такового не было, для данного «пролива», опять много ликвидаций, все как обычно, ничего нового. Иначе в контексте того что происходит наверное и быть не может, пока дальше будем наблюдать суету с Трампом, глобальные взломы бирж и другие негативные события, рынок в такое время не может быть благоприятным. __Правда негатива и разных событий как-то__ __много за последние ~2 месяца.. __

Большинство альт-маркета уже достаточно давно ликвидировано в плане их стоимости. Сейчас можно наблюдать как топ-гейнеры прошлого года по типу $SOL/$XRP/$SUI начинают ощущать на себе давление и снижаться, видимо пока маркет не переоценит даже самых крепких, роста мы не увидим.

~~Бычий рынок, все как мы хотели.~~",https://t.me/c/1423540718/4293
2025-02-25 15:04:09,"Ворк в крипте, только хардкор",RedStone на бинансе выходят,https://t.me/c/1774085954/9831
2025-02-25 14:35:27,IDO research,"**Babylon анонсировали регистрацию на Airdrop**

Сегодня [открылась](https://x.com/bbn_foundation/status/1894296363388600382) регистрация на Airdrop от Babylon, которая закроется 15 марта 11:00 Мск.

***️⃣****Критерии:**
`•` Участники 1-ой фазы до закрытия Cap 3.
`•` Ходлеры [Pioneer Pass NFT](https://www.okx.com/ru/web3/marketplace/drops/event/babylon), которые стейкали в 1-ой фазе, получат дополнительный Airdrop. Снепшот сделали 24 февраля в 10:15 Мск.
`•` Делегаторы и валидаторы.
`•` Контрибьюторы Github в различных категориях, включая Cosmos, Bitcoin, Ethereum, Shared Security, Cryptography, Zero Knowledge и BitVM. Все подходящие репозитории можно найти по [ссылке](https://babylon.foundation/docs/eligible-github-repositories). Снепшот сделали 24 февраля в 11:00 Мск.

**🤔****  Как зарегистрироваться?**
`•` Подключаем кошелек на [сайте](https://airdrop.babylon.foundation/) и добавляем сеть Baby.
`•` Добавляем все элигбл кошельки Bitcoin и Polygon, если у вас есть NFT.

Также Aidrop получат участники кампании Binance Earn, участники программы ликвидности в Corn & BOB и участники кампаний кошельков таких, как OKX Wallet, Binance Web3 Wallet, Tomo Wallet, OneKey, Unisat Wallet.

Не забыли и про контент-мейкеров, который контрибьютили с 22 августа 2024 года до 19 февраля 2025 года.

🔤 Более подробно об этом читаем в [статье](https://babylon.foundation/blogs/airdrop-registration-announcement).

[**IDO research**](https://t.me/idoresearch) | [**Chat**](https://t.me/IDOresearch_chat) | [**NFD**](https://x.com/NFD_gg) | [**Combine - софт для мультиаккеров**](https://combine.nfd.gg/)",https://t.me/c/1216571339/4047
2025-02-25 14:31:00,"CRYPTON | Биткоин, DeFi, WEB 3","🧠 **Учимся ХЕДЖИРОВАТЬ позиции**

Крипторынок никого не щадит (особенно в последнее время). Поэтому важно всегда помнить о соблюдении базовых правил, дабы защитить свой капитал.

▪️ Одно из таких — **хеджирование.**

Представьте, что вы, к примеру, застейкали $W на $1000 для получения дропа от **Wormhole (или Monad).** Спустя пару недель $W упал в цене на 10%, и вы потеряли $100. Согласитесь, неприятная ситуация?

**Сделайте следующее, чтобы избежать это:**

▪️ Перед тем, как купить $W (или любой другой токен для стейкинга/депозита), изучите, какие биржи поддерживают торговлю деривативами на данный актив.

Сделать это можно зайдя на [**CoinMarketCap**](https://coinmarketcap.com/), найдя нужную монету и в разделе с биржами открыть вкладку **""Perpetual"".
**
▪️ Теперь можете покупать себе необходимую монету, параллельно открыв шорт (позицию на понижение) с кредитным плечом x1 на такую же сумму.

**Простыми словами: если вы удерживаете ETH на $100, то и шорт с плечом x1 нужно открывать на $100.**

В итоге получается так, что у вас две позиции — с одной вы будете получать прибыль при росте и убыток при падении, а с другой — наоборот.

❗️ **Важный момент: при открытии шорта (позиции на понижение), вы можете платить фандинг — комиссию за содержание позиции. Подробнее можете **[**почитать тут.**](https://t.me/crypton_off/10449)

Отрицательный фандинг — трейдеры с позицией на понижение платят трейдерам с позицией на повышение. Положительный фандинг — ситуация обратная.

Поэтому, если потенциальная прибыль от условного стейкинга (для которого вы хэджируете) не превысит убытки от комиссий, то смысла во всех этих действиях **мало.**

🔍 **Фандинг для отдельных монет на разных биржах смотрите на **[**CoinGlass**](https://www.coinglass.com/)**.**

Знаем, что если никогда этого не делали, то довольно сложно всё сразу понять, и поэтому мы подготовили подробный мини-гайд с картинками, где на конкретном примере покажем, как это работает.

»» https://telegra.ph/Gajd-po-hedzhirovaniyu-01-30 ««
»» https://telegra.ph/Gajd-po-hedzhirovaniyu-01-30 ««
»» https://telegra.ph/Gajd-po-hedzhirovaniyu-01-30 ««

[**Зарабатываем вместе** ](https://crypton.xyz/news1)| [**Чат**](https://t.me/+QqdwO76YcwFmZmVi)** **| [**Экосистема Crypton**](https://crypton.xyz/news)",https://t.me/c/1307909848/14928
2025-02-25 14:18:59,Easy Crypto,"**Easy Daily!**  ✍️
**
****#Elixir**[
Elixir](https://x.com/elixir) [просят ](https://x.com/elixir/status/1892280836596142206)пользователей, которые фармили potions через Sui, подключить свой EVM кошелек. Для этого переходим на [сайт](https://www.elixir.xyz/apothecary). Всё это нужно проделать до 1-го марта. Больше подробностей в [посте](https://x.com/elixir/status/1892280836596142206).

**#MagicNewton**
Появилась [возможность](https://x.com/MagicNewton/status/1894088795428933948) забрать новую NFT от [Magic Newton](https://x.com/MagicNewton). Сминтить её можно в [Guild](https://guild.xyz/magic-newton/collect/polygon/0x3282acb7ef42d8dd1ce6cc9d792b59ca72f9cf2b) проекта. Стоимость 2 $POL. Сам клейм заканчивается через 5 дней.

**#Talus**
[Проходим регистрацию](https://x.com/TalusNetwork/status/1894055833085804730?t=CGhAY797IAzrIb4QyAn18A&s=19) в Waitlist на минт NFT от [Talus](https://x.com/TalusNetwork).
**Что нужно делать:**
• Перейти на [сайт](https://tallys.talus.network/waitlist?ref_id=PUC7DHG39), выбрать **Join the Waitlist**;
• Указать свою почту и Sui кошелёк;
• Ждать уведомлений.

**#Sentient**
[Sentient](https://x.com/SentientAGI) [объявили](https://x.com/SentientAGI/status/1894107092681715715) об окончании фазы **Sentient Doby AI Arena V2** и подвели некоторые итоги по ней. Об этой активности говорили [тут](https://t.me/easycryptv/2387). Но расслабляться ещё рано, так как в скором времени нас ожидает запуск 3-й фазы тестирования. Больше  информации можно найти [здесь](https://x.com/SentientAGI/status/1894107092681715715).

[**Easy Crypto**](https://t.me/easycryptv)[** **](https://t.me/+grnIOdpVJRZhYTVi)**|**[** **](https://t.me/+grnIOdpVJRZhYTVi)[**Чат**](https://t.me/easycryptv_chat)** | **[**Follow**](https://t.me/easy_foIIow)",https://t.me/c/1587996358/2418
2025-02-25 13:54:07,PROCENT,[Media message],https://t.me/c/1364089278/7349
2025-02-25 13:36:10,Crypto Fortochka,"**Babylon. Регистрируемся на дроп** 🇵🇸

Долго ждать не пришлось! Вот и подъехали критерии дропа от **Babylon**. Кстати, критерии довольно скромные, но возможно это даже к лучшему!


🖤Напомню! Мы много раз отрабатывали этот проект: ставили ноду валидатора, выполняли активности в тестовой сети, стейкали биткоин в их рестейкинг — чего только не делали!


🖤**Babylon. Кто же попал под дроп?**
🟣Холдеры **NFT** [**Bitcoin Pioneer Pass**](https://www.okx.com/web3/marketplace/launchpad/event/babylon)
🟣Участники в стейкинге **Фазы 1** до закрытия **Cap 3**
🟣Нодеры, а точнее активные валидаторы
🟣Контрибьютеры в **Github** в ключая **Cosmos, Bitcoin **и др.
🟣Участники кампании **Binance Earn, BOB, Corn и др.**
🟣Активные участники в социальных сетях


🖤[Полный список критерии на дроп](https://babylon.foundation/blogs/airdrop-registration-announcement)


🖤**Как регистрироваться на дроп ****$BABY****?**
🟣Переходим по [**ссылке**](https://airdrop.babylon.foundation/stakers) и коннектим кошелек **Bitcoin**
🟣К нему привязываем **Polygon** аккаунт (**если есть NFT**)
🟣А также другие кошельки, если с них стейкали $BTC
🟣Дедлайн на регистрацию: **15 марта**


🖤[Ссылка на регистрацию дропа](https://airdrop.babylon.foundation/stakers)


🖤**По поводу NFT за тестнет**
🖤Как пишет команда: Чтобы отметить ранних сторонников, те холдеры **Pioneer Pass NFT**, которые делали ставки во время **фазы 1**, могут претендовать на дополнительное распределение в **airdrop**. Снимок холдеров **NFT** был сделан в блоке **Polygon 68305555** (**около 7:15 утра UTC 24/фев/2025**)

😶 [CryptoFortochka](https://t.me/cryptoforto)  l  [Chat](https://t.me/+5M-mOEH4gb42NDky)  l  [Navigation](https://t.me/cryptoforto/1796)  l  [Youtube](https://www.youtube.com/@cryptoforto)  l  [Retroactive](http://www.cryptoforto.top/)",https://t.me/c/1254398467/2130
2025-02-25 13:33:19,"Ворк в крипте, только хардкор","https://babylon.foundation/blogs/airdrop-registration-announcement 

Регистрация на аирдроп стартовала по babylon - холдеры нфт пасов. те кто стейкал биток , за социальную активность, гитхаб и участники нескольких аирдропов от других проектов по статье подходят под дроп. 

Дедлайн регистрации 15го марта .

#babylon #airdrop **always ****#dyor**",https://t.me/c/1774085954/9830
2025-02-25 11:49:45,Чёрный Одуванчик,"**Как хорошо что я фармлю Monad в тестовой сети и меня не волнуют эти ваши ""падения крипты"" ****🚬**

Не забивайте себе голову и воркайте. Или отдыхайте. Или откупайте.
Время возможностей 🌚",https://t.me/c/1409517037/3345
2025-02-25 03:23:11,Crypto Galaxy 🪐,"В sentient всего 150к народу с добби общается, а инвест от парадигм 85кк$, делать надо, [гайд.](https://cryptorank.io/ru/drophunting/sentient-activity278?id=1367) + роли в дс фармить там.

Фул гайд на линеру ( квесты в галке ) , на крипторанке есть - https://cryptorank.io/ru/drophunting/linera-activity286

Монад гайд - https://t.me/crypto_galaxyyy/2717

Сахара аи легендс - https://cryptorank.io/ru/drophunting/sahara-activity601

остальные проекты скип, пока это не сделали.

по тестнетам не забывайте:
активные дни, транзы, контракты, 10 транз в эфире, 0.01етх на балансе, кран юзать чаще.",https://t.me/c/1576457836/2728
2025-02-25 02:40:33,Crypto Galaxy 🪐,"по тауну новости ( жирный проект с 25кк$ инвеста от а16з, с первого дня фармим )

150к сибилов всего
Топ 30к - 10к поинтов
1к поинтов 1.5$ 
ревард подтвердили

пишут про бритву сибилов, чатится надо иногда хоть - за это не насыпят как они писали, просто чтоб не побрили делаем, как и писал могут донаты быть мультипликатором к дропу, копейки раскинуть на антифомо, гладим бобра ( активные дни фармить надо )

На крипторанке все ссылки - https://cryptorank.io/ru/drophunting/towns-activity257",https://t.me/c/1576457836/2727
2025-02-25 11:17:19,"CRYPTON | Биткоин, DeFi, WEB 3","🎢** Очередная коррекция на рынке**
#Обсуждаемое 

За сутки BTC опустился с $96 000 до $91 800. За 24 часа сумма ликвидаций коротких/длинных позиций** **[**составила**](https://www.coinglass.com/ru/LiquidationData) $881 млн.

**▪️**** Индекс страха и жадности **[**снизился**](https://www.coinglass.com/pro/i/FearGreedIndex)** до 25 пунктов.**

[**Сэйлор**](https://x.com/saylor/status/1894163613184590001): «₿itcoin on $ale».

__Ждёте отскок или ожидаете падения ещё ниже?__

👍 — Дальше рост
🫡 — Летим ещё ниже

UPD: BTC ниже $90 000

[**Зарабатываем вместе**](https://crypton.xyz/news1) |** **[**Обменник**](https://t.me/exchange_crypton_bot) |** **[**Экосистема Crypton**](https://crypton.xyz/news)",https://t.me/c/1307909848/14927
2025-02-25 12:53:53,CryptoEarn Important,[Media message],https://t.me/c/1454879562/10146
2025-02-25 11:46:21,CryptoEarn Important,"**Ethena Foundation зарейзили 100 млн долларов**

Ethena Foundation зарейзили 100 млн долларов через приват сейл токенов ENA. В раунде приняли участие Franklin Templeton, Polychain, Pantera, Dragonfly и F-Prime. Это отличная новость для всей экосистемы Ethena. 

Если вы смарт и пережидаете всю эту красную боль в стейблах, то рекомендуем обратить внимание на новый проект Ethereal от Ethena labs. Дайте своим стейблам поработать. Подробно проект разбирали в [**этом посте**](https://t.me/CryptoEarnImp/10128).

В Ethereal только начался фарм поинтов и внесшие депозиты сейчас все еще ""early"" + не забываем про то как покормила Ethena в свое время.

[**🔗 Ссылка на деп в Ethereal**](https://deposit.ethereal.trade/points?ref=2U1U3R)

Депать нужно USDe в сети Ethereum. Купить их можно на СЕХ (например гейт) или просто свопнуть на [**Uniswap**](https://app.uniswap.org/swap?chain=mainnet&inputCurrency=NATIVE). 

Вывод доступен в любое время.",https://t.me/c/1454879562/10145
2025-02-25 12:16:59,Tom Capital,[Media message],https://t.me/c/1408008774/6937
2025-02-25 12:16:59,Tom Capital,"BTC у отметок в 90к, на ключевой зоне поддержки

ETH 2400 

Кровавая баня в крипте",https://t.me/c/1408008774/6936
2025-02-25 05:20:25,игорь изучает крипту,"Рынок сейчас будто на пороховой бочке, будто бы нет предпосылок для роста за 100.000$ по битку.

Больно. Но надо адаптироваться. Имхо, будем падать дальше.

😈**igorizuchaetcrypty: **[**Telegram**](https://t.me/igorizuchaetcrypty)[,](https://t.me/igorizuchaetcrypty)** **[**Twitter**](https://twitter.com/igor_mikerin)[,](https://twitter.com/igor_mikerin) [**DeBank**](https://debank.com/profile/0xe2a136efd6769c6d77b0b8a09d34af172fab89e1/stream?t=1691483193505&r=2452)[.](https://debank.com/profile/0xe2a136efd6769c6d77b0b8a09d34af172fab89e1/stream?t=1691483193505&r=2452)",https://t.me/c/1782893500/2174
2025-02-25 00:36:34,игорь изучает крипту,"$XYZ. Мемкоин на полигоне.

 XYZVerse — это спортивно-ориентированная мем-вселенная, где пересекаются фанаты футбола, MMA, Dota 2 и других видов спорта. Такие штуки либо разрывают рынок, либо остаются в тени. Тут потенциал явно на первый вариант.

За проектом стоит известная команда, но пока они не светятся. Судя по движениям в закрытых кругах, у них есть мощные партнерства, которые объявят позже.  Токеномика и дефляция. $XYZ запущен на Polygon, всего 100 млрд монет, но 17,13% уйдет в сжигание. Значит, предложение будет постоянно снижаться, а цена — расти. Распределение тоже грамотное: предпродажа, маркетинг, ликвидность, команда и стимуляционные программы.

> Сейчас идет пресейл.
> В Q1 2025 уже TGE + листинг на биржах + запуск стейкинга.
> В Q2 2025 начнется внедрение игровых механик «играй, чтобы зарабатывать» и интеграция со спортивными платформами.

Покупка простая, коннетим кошелек и появится возможность купить.

> [https://xyzverse.io/](https://xyzverse.io/?utm_source=IGOR&utm_medium=post&utm_campaign=1)
> [https://t.me/xyzverse](https://t.me/xyzverse)
> [https://x.com/xyz_verse](https://t.me/xyzverse)

Пост не является финансовой рекомендацией или инвестиционным советом, всегда анализируйте самостоятельно тот или иной проект на предмет качества.

**igorizuchaetcrypty: **[**Telegram**](https://t.me/igorizuchaetcrypty)[,](https://t.me/igorizuchaetcrypty)** **[**Twitter**](https://twitter.com/igor_mikerin)[,](https://twitter.com/igor_mikerin) [**DeBank**](https://debank.com/profile/0xe2a136efd6769c6d77b0b8a09d34af172fab89e1/stream?t=1691483193505&r=2452)[.](https://debank.com/profile/0xe2a136efd6769c6d77b0b8a09d34af172fab89e1/stream?t=1691483193505&r=2452)",https://t.me/c/1782893500/2173
2025-02-25 12:02:12,Whitelist,"**Доброе**[ ](https://img1.teletype.in/files/0f/23/0f2381db-f307-4927-8936-ce776ff01694.png)**утро! ☀️
Сегодня 25 февраля, начинаем день с нашего апдейта:**

👍[Fragmetric анонсировали](https://x.com/fragmetric/status/1894029814950220164) 30 дневное DeFi journey, в котором мы сможем фармить 4х поинты в проекте, а также поинты в [RateX](https://x.com/RateX_Dex) (5х) и [Exponent](https://x.com/ExponentFinance) (30% буст). Для участия необходимо сделать депозит в один из пулов на [странице](https://app.fragmetric.xyz/defi/).

👍Претендуем на WL в NFT коллекции [One Gravity](https://x.com/OneGravityNFT/status/1894099107297595768) для холдеров нод 0G. WL будут разыгрываться в рафле среди пользователей, которые заполнили [форму](https://app.deform.cc/form/4d46dc0e-d14e-46ff-a4f1-6fd396a8902f/?page_number=0) (наличие ноды обязательно). Подписываем транзакцию на [сайте](https://app.deform.cc/form/4d46dc0e-d14e-46ff-a4f1-6fd396a8902f/?page_number=0) и подключаем Twitter и Discord. Подробнее об NFT в [Twitter](https://x.com/OneGravityNFT/status/1887273659108139215).

👍Отмечаемся в новых Dapps в экосистеме Monad. Минтим домен в проекте [Nad Name Service](http://app.nad.domains/) и совершаем Lend & Borrow в [Nostra](http://monad.nostra.finance/). 

👍[Mintify представили](https://x.com/Mintify/status/1894064572988101005) Launchpad, в котором мы сможем получать 10 XP за каждый минт NFT (скоро и токенов). Следим за новыми минтами на [странице](https://mintify.xyz/launchpad). 

👍Не забываем вывести средства из [Catalyst](https://amm.catalyst.exchange/). Сделать это нужно до [28 февраля](https://whitelist1.notion.site/Catalyst-withdraw-deposits-180c2708bb57819a9034ededd850a656). Подробнее о причинах вывода читаем в [посте](https://t.me/whitelist1/5800).

👍Resolv совместно с Pendle [запустили](https://x.com/pendle_fi/status/1894009530977341905) [USR пул](https://app.pendle.finance/trade/markets/0x35a18cd59a214c9e797e14b1191b700eea251f6a/swap?view=yt&py=output&chain=ethereum) в сети Ethereum, который будет доступен до 29 мая. На YT токены будем получать буст х45. Сделать депозит можно на [сайте](https://app.pendle.finance/trade/markets/0x35a18cd59a214c9e797e14b1191b700eea251f6a/swap?view=yt&py=output&chain=ethereum) (DYOR). Подробнее в [Twitter](https://x.com/pendle_fi/status/1894009530977341905).

👍 **Полезные ссылки:** 
👍[Февральский маршрут ](https://t.me/whitelist1/5768)
👍[Таблица ретродропов](https://whitelist1.media/retrodrop) 
👍[Крипто-календарь](https://t.me/whitelist1/5294) 
👍[Обмен фиат — крипта](https://t.me/whitelist1/3049) 
 
**Всем продуктивной работы и низкого газа** 🚀

[**Whitelist**](https://t.me/whitelist1)** **| [Chat](https://t.me/whitelistchat) | [Media links](https://whitelist1.media/ru)",https://t.me/c/1448621840/5825
2025-02-25 12:00:18,Crypto Fortochka,"#NewsForto 25.02.2025

#Grass
🔘 Закончилась **4-я** эпоха фарминга, и запустилась** 5-я** эпоха. [**Ссылка на участие**](https://app.getgrass.io/register/?referralCode=C0hIogaWaC6QRxz)**.** Также если у вас были проблемы с фармингом через апку **Grass** (на пк), то перезапустите её. Проект со временем уберет расширение и будет фарминг только через приложение через устройства

#SoSoValue
🔘 Ранее мы [**участвовали**](https://t.me/cryptoforto/2001) в фарминге $SOSO, где мы покупали индексы и стейкали. Проект объявил дату [**клейма**](https://x.com/SoSoValueCrypto/status/1894040979428315257), официальная дата клейма — **6 марта 2025 года**

#OBOL
🔘 Ранее кто участвовали в кампании с нодой, могли уже получить хорошие дроп за ноду. А также недавно команда объявила запуск сейла на **Coinlist**, где собираются продать **70M** токенов $OBOL по цене $0.25. [**Ссылка на сейл**](https://coinlist.co/obol)

#Talus
🔘  Запускает **AI** агентов на **Sui**. И делает это в партнерстве с децентрализованным дата протоколом [**Walrus**](https://t.me/cryptoforto/1598). **Walrus** безопасно хранит и предоставляет необработанные данные и медиа файлы для **AI** агентов **Talus'а**.  В честь этого **Talus** запускает **5,555 NFT** с маскотом **Tally** ([**ждем детали минта**](https://x.com/TalusNetwork/status/1891851524705292650))

#Hemi
🔘  Если вы держите[ **Hemi POP Miner (нода)**](https://t.me/cryptoforto/1464)**,** теперь вы можете проверить свои поинты на основе определенных факторов. Переходим по [**ссылке**](https://testnet.popstats.hemi.network/) — вставляем адрес майнера — спускаемся вниз и видим количество нафармленных поинтов

#PrivaSea
🔘  Ранее мы ставили ноду и участвовали в [**DeepSea Genesis**](https://t.me/cryptoforto/2008), теперь он завершен. Функции панели управления теперь отключены, и только таблица лидеров остается активной для отображения итоговых рейтингов

#Sentient
🔘  Ранее мы делали активности в **ИИ-агенте** от [**Sentient**](https://t.me/cryptoforto/2053), где нужно было общаться по **10** раз в день, теперь команда [**объявили**](https://discord.com/channels/1255126309416206408/1255126309978247271/1343670562748370974) об окончание **Sentient Doby AI Arena V2**, и скоро нас ждёт **3-я** фаза тестирования

😶 [CryptoFortochka](https://t.me/cryptoforto)  l  [Chat](https://t.me/+5M-mOEH4gb42NDky)  l  [Navigation](https://t.me/cryptoforto/1796)  l  [Youtube](https://www.youtube.com/@cryptoforto)  l  [Retroactive](http://www.cryptoforto.top/)",https://t.me/c/1254398467/2129
2025-02-25 00:07:28,Dreamer,"**Вечерний**[ ](https://img4.teletype.in/files/f3/22/f32206b5-34c5-4d8a-9734-aff0fa1372dd.jpeg)**дайджест**

➡️** Сейл от OBOL**

[OBOL](https://x.com/Obol_Collective/) [анонсировали](https://x.com/Obol_Collective/status/1894074818250903631) проведение сейла своего нативного токена $OBOL на Coinlist в том же формате, что был и с [WalletConnect](https://x.com/WalletConnect) (Filling up from the bottom). Более подробно читаем [тут](https://coinlist.co/obol?utm_source=newsletter&utm_medium=web&utm_campaign=Obol+Token+Sale).

Проект достаточно старый, но имеет [инвест](https://cryptorank.io/ru/ico/obol-technologies#funding-rounds) в $20M от хороших фондов в лице Pantera Capital, Coinbase Ventures, The Spartan Group и других. Времени на участие достаточно много, поэтому буду смотреть по ситуации на рынке.

**Условия:**
🔹50% на TGE и  12 мес. линейный разлок;
🔹FDV: $115M-$125M;
🔹TGE в Q2;
🔹Лимит аллокации от $100 до $250k.

**Активности:**
🔹Переходим на [сайт](https://offers.coinlist.co/o/obol-token-sale) и участвуем в сейле.

💳 **Дедлайн: 3 марта**

➡️ **Zora = ****Pump.fun****?**

[Zora](https://x.com/zora) [анонсировали](https://x.com/zora/status/1893005253827797267) новую фичу на платформе, благодаря которой теперь можно торговать постами, создавая их в формате ERC-20 с supply в 10B, из которых 10% остается у креатора. Более подробно читаем [тут](https://x.com/zora/status/1893005253827797267).

**Активности:**
🔹Переходим на [сайт](https://zora.co/), создаем пост и торгуем его токенами.

➡️ **Фармим с бустами от Fragmetric**

[Fragmetric](https://x.com/fragmetric) [запустили](https://x.com/fragmetric/status/1894029814950220164) новый 30-ти дневный ивент DeFi journey — Yield trading в партнерстве с [Exponent Finance](https://x.com/ExponentFinance) и [RateX](https://x.com/RateX_Dex), в котором у нас есть возможность фармить 4x Fragmetric points + points от самих проектов. Более подробно читаем [здесь](https://x.com/fragmetric/status/1894029814950220164).

**Активности:**
🔹Переходим на [RateX](https://app.rate-x.io/referral?ref=f4RPGdVB) или [Exponent Finance](https://www.exponent.finance/liquidity/kysol-14Jun25), делаем депозиты в $fragSOl или $fragJTO и фармим points. 

**Dream and Work** 🚀

[**Dreamer**](https://t.me/DreamerCrypt) | [Chat ](https://t.me/dreamerchatx)| [YouTube](https://youtube.com/@dreamercrypt)",https://t.me/c/1401545872/3740
